"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"PPw_yeast_v4.1.nlogo"
"NI Model Survival Curves- 10/2024"
"11/14/2024 11:50:36:940 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-10","10"
"[run number]","Eat","Yeast-Speed","Yeast-intake-prob","Yeast-adhesion-prob","Yeast-deadhesion-Prob","Yeast-biofilm-secretion-rate","Beneficial-Microbe-Speed","Beneficial-Microbe-intake-prob","Beneficial-Microbe-adhesion-prob","Beneficial-Microbe-deadhesion-Prob","Beneficial-Microbe-molecule-secretion-rate","Beneficial-Microbe-molecule-degradation-rate","Worm-Death-Probability","[step]","count turtles","ticks","g-death-tracker"
"32","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1549","446","1550","1"
"18","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3606","1142","3607","2"
"37","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","629","164","630","2"
"36","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1803","516","1804","1"
"24","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2827","862","2828","1"
"22","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3130","938","3131","1"
"17","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3627","1127","3628","2"
"28","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2704","870","2705","2"
"31","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2828","869","2829","1"
"33","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2145","648","2146","1"
"42","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","705","176","706","2"
"34","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2507","739","2508","2"
"30","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3054","898","3055","1"
"38","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2433","737","2434","2"
"35","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2661","785","2662","1"
"29","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3743","1188","3744","2"
"49","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1170","325","1171","2"
"39","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2672","808","2673","1"
"43","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2308","718","2309","1"
"40","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2992","896","2993","2"
"51","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2111","658","2112","2"
"53","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2126","601","2127","1"
"48","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2727","854","2728","1"
"44","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3156","1018","3157","1"
"54","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2177","648","2178","1"
"52","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2834","882","2835","2"
"50","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2751","801","2752","1"
"57","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1692","526","1693","1"
"55","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2129","599","2130","1"
"41","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3857","1228","3858","1"
"63","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1492","445","1493","1"
"45","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3303","1019","3304","1"
"64","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1651","479","1652","1"
"46","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3616","1144","3617","1"
"47","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3876","1257","3877","2"
"61","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2555","793","2556","2"
"59","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2676","874","2677","1"
"62","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2567","746","2568","1"
"66","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2493","756","2494","1"
"56","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3452","1114","3453","1"
"58","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3172","1048","3173","1"
"70","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2584","803","2585","1"
"60","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3235","998","3236","2"
"68","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2634","793","2635","2"
"73","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1656","468","1657","1"
"71","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2506","760","2507","2"
"67","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2655","798","2656","2"
"65","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3111","969","3112","1"
"77","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1289","366","1290","1"
"74","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2236","683","2237","1"
"72","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2654","834","2655","1"
"69","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2925","895","2926","1"
"81","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1147","323","1148","1"
"83","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1826","525","1827","2"
"76","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2634","819","2635","2"
"88","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1838","524","1839","1"
"86","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1841","548","1842","2"
"89","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1179","358","1180","1"
"85","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2517","761","2518","1"
"78","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2784","858","2785","1"
"75","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3736","1201","3737","2"
"82","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2476","761","2477","1"
"91","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1956","577","1957","1"
"79","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3280","1040","3281","1"
"94","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1961","582","1962","1"
"84","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3327","1016","3328","2"
"90","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2488","761","2489","1"
"99","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","1179","329","1180","2"
"95","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2616","825","2617","1"
"87","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3523","1070","3524","2"
"80","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3821","1259","3822","2"
"100","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2225","707","2226","1"
"96","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","2959","945","2960","1"
"93","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3448","1074","3449","1"
"97","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3025","901","3026","1"
"92","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","4007","1263","4008","2"
"98","true","0.59","34","53","36","0.04","0.59","0","53","36","0.9","0.2","0.03","3579","1122","3580","2"
